0,68.39067841
225.6674682,64.71334076
451.3349364,57.34822464
677.0024046,55.13242722
902.6698728,41.5790863
1128.337341,31.44277954
1354.004809,29.30077553
1579.672277,26.299366
1805.339746,22.19494247
2031.007214,20.96749306
2256.674682,18.08305931
2482.34215,15.33858776
2708.009618,13.62124252
2933.677087,11.99941826
3159.344555,10.43662071
3385.012023,12.4565258
3610.679491,9.634221077
3836.346959,8.889988899
4062.014427,7.98194313
4287.681896,8.972219467
4513.349364,10.47026062
4739.016832,10.58201313
4964.6843,10.67645168
5190.351768,9.782284737
5416.019237,9.620629311
5641.686705,10.04902744
5867.354173,9.610295296
6093.021641,10.59535694
6318.689109,10.12982845
6544.356578,12.26547813
6770.024046,10.10660172
6995.691514,16.99477196
7221.358982,21.141716
7447.02645,20.78745842
7672.693919,19.85444832
7898.361387,19.50888824
8124.028855,20.0040226
8349.696323,21.40201569
8575.363791,20.55867386
8801.03126,22.20492172
9026.698728,21.42251778
9252.366196,21.06678391
9478.033664,21.91159439
9703.701132,19.97667503
9929.368601,19.5443306
10155.03607,19.65105438
10380.70354,18.42000389
10606.37101,19.9814949
10832.03847,21.36188126
11057.70594,18.81045341
11283.37341,24.04195404
11509.04088,24.06802559
11734.70835,24.91435051
11960.37581,24.56422997
12186.04328,22.97138786
12411.71075,23.20802498
12637.37822,21.31582451
12863.04569,22.28115082
13088.71316,20.44107246
13314.38062,20.73051643
13540.04809,22.36268616
13765.71556,24.71739197
13991.38303,24.59392166
14217.0505,27.41970825
14442.71796,37.46556091
14668.38543,52.59689331
14894.0529,52.7559166
15119.72037,69.64923096
15345.38784,63.45429611
15571.05531,71.34523773
15796.72277,74.81903839
16022.39024,80.96468353
16248.05771,86.54955292
16473.72518,101.3028259
16699.39265,98.82242584
16925.06011,111.3366089
17150.72758,126.7276917
17376.39505,134.4984131
17602.06252,140.7842865
17827.72999,136.2966156
18053.39746,146.0333252
18279.06492,141.1765137
18504.73239,150.4674988
18730.39986,132.9782104
18956.06733,126.8458481
19181.7348,126.6377182
19407.40226,152.743866
19633.06973,148.344162
19858.7372,150.1473999
20084.40467,148.6222382
20310.07214,151.7118683
20535.73961,155.1142883
20761.40707,158.2092285
20987.07454,155.4363708
21212.74201,157.2383118
21438.40948,158.0639038
21664.07695,157.1039429
21889.74441,160.2467651
22115.41188,159.1194305
22341.07935,147.1570892
22566.74682,151.2680969
22792.41429,149.4608307
23018.08176,149.6595306
23243.74922,151.8842621
23469.41669,153.2568054
23695.08416,153.2935181
23920.75163,156.8069
24146.4191,159.7179871
24372.08656,156.9625702
24597.75403,157.6646271
24823.4215,159.2091827
25049.08897,157.4234009
25274.75644,157.2278137
25500.42391,157.7049561
25726.09137,157.9637451
25951.75884,157.4089813
26177.42631,150.7557983
26403.09378,153.4812469
26628.76125,157.6618805
26854.42872,163.1487122
27080.09618,164.7340393
27305.76365,170.3990784
27531.43112,172.0479889
27757.09859,175.9815979
27982.76606,169.8517609
28208.43352,170.4684448
28434.10099,166.0118103
28659.76846,165.5958099
28885.43593,177.6656647
29111.1034,183.015564
29336.77087,178.7907562
29562.43833,174.1108398
29788.1058,172.8513947
30013.77327,166.9516907
30239.44074,162.1769867
30465.10821,162.2290039
30690.77567,166.3997192
30916.44314,167.5031281
31142.11061,166.3249817
31367.77808,164.4349213
31593.44555,164.4243164
31819.11302,165.645401
32044.78048,162.3271942
32270.44795,164.9264526
32496.11542,163.6088257
32721.78289,162.2608948
32947.45036,162.2768555
33173.11782,155.7602386
33398.78529,152.7739258
33624.45276,150.9036865
33850.12023,156.2121277
34075.7877,164.1170349
34301.45517,173.1122437
34527.12263,180.8634796
34752.7901,185.86409
34978.45757,188.3414917
35204.12504,200.2793579
35429.79251,195.4405975
35655.45997,199.7888336
35881.12744,192.9761047
36106.79491,184.6669922
36332.46238,180.3709717
36558.12985,183.9656067
36783.79732,177.1421661
37009.46478,174.8013153
37235.13225,166.639679
37460.79972,171.7508698
37686.46719,164.7222748
37912.13466,157.9382172
38137.80212,166.90625
38363.46959,175.3896179
38589.13706,173.5695953
38814.80453,174.0587158
39040.472,175.8438721
39266.13947,180.7926331
39491.80693,176.3049011
39717.4744,178.1880646
39943.14187,179.8761139
40168.80934,180.2288361
40394.47681,179.6062622
40620.14427,176.1672058
40845.81174,172.0595093
41071.47921,162.4328308
41297.14668,157.9306793
41522.81415,159.5320282
41748.48162,160.6374969
41974.14908,164.4670715
42199.81655,160.5344696
42425.48402,176.2173157
42651.15149,186.9653168
42876.81896,178.9666901
43102.48643,185.5594788
43328.15389,171.0462494
43553.82136,182.3300934
43779.48883,180.0260925
44005.1563,200.9804688
44230.82377,198.9387207
44456.49123,179.4076691
44682.1587,162.4420471
44907.82617,164.5681915
45133.49364,158.5457001
45359.16111,145.8601837
45584.82858,116.5799103
45810.49604,105.5171738
46036.16351,91.00149536
46261.83098,81.34574127
46487.49845,81.82491302
46713.16592,76.14657593
46938.83338,72.86530304
47164.50085,67.70652008
47390.16832,67.79916382
47615.83579,69.35145569
47841.50326,63.0287323
48067.17073,56.79078293
48292.83819,53.65843582
48518.50566,56.34343719
48744.17313,57.0194931
48969.8406,57.59117508
49195.50807,50.19337082
49421.17553,42.91778564
49646.843,36.41267014
49872.51047,36.27330017
50098.17794,33.74792862
50323.84541,30.75120544
50549.51288,30.72495651
50775.18034,30.52487373
51000.84781,27.67422676
51226.51528,24.76308823
51452.18275,23.3797493
51677.85022,25.78126717
